ARG_ID,MGE_ID,MGE_Group,Donor,Pre,Post,PatientCount
CORB,gene:proph:169150,prophage,0,0,3,1
CORB,gene:proph:170528,prophage,0,0,3,2
CORB,gene:proph:170528,prophage,0,1,0,1
CORB,gene:proph:170536,prophage,0,0,3,2
CORB,gene:proph:170536,prophage,0,1,0,1
CORB,gene:proph:170537,prophage,0,0,3,1
CORB,gene:proph:170537,prophage,0,1,0,1
CORB,gene:proph:170538,prophage,0,1,0,1
CORB,gene:proph:170540,prophage,0,0,3,1
CORB,gene:proph:170540,prophage,0,1,3,1
CORB,gene:proph:170541,prophage,0,0,3,1
CORB,gene:proph:170553,prophage,0,0,3,1
CORB,gene:proph:170558,prophage,0,0,3,1
CORB,gene:proph:170560,prophage,0,0,3,1
CORB,gene:proph:173473,prophage,0,1,0,1
CORB,gene:proph:173754,prophage,0,1,0,1
CORB,gene:proph:175013,prophage,0,1,0,1
CORB,gene:proph:179201,prophage,0,1,0,1
CORB,gene:proph:179335,prophage,0,1,0,1
CORB,gene:proph:179418,prophage,0,1,0,1
CORB,gene:proph:179425,prophage,0,1,0,1
CORB,gene:proph:181050,prophage,0,0,3,1
CORB,gene:proph:181054,prophage,0,0,3,1
CORB,gene:proph:181055,prophage,0,0,3,1
CORB,gene:proph:181056,prophage,0,0,3,1
CORB,gene:proph:181057,prophage,0,0,3,1
CORB,gene:proph:181058,prophage,0,0,3,1
CORB,gene:proph:181059,prophage,0,0,3,1
CORB,gene:proph:181062,prophage,0,0,3,1
CORB,gene:proph:182951,prophage,0,1,0,1
CORB,gene:proph:182952,prophage,0,1,0,1
CORB,gene:proph:182953,prophage,0,1,0,2
CORB,gene:proph:183000,prophage,0,1,0,1
CORB,gene:proph:183012,prophage,0,1,0,1
CORB,gene:proph:183015,prophage,0,1,0,1
CORB,gene:proph:183019,prophage,0,0,1,1
CORB,gene:proph:183019,prophage,0,1,0,1
CORB,gene:proph:184639,prophage,0,1,0,1
CORC,gene:plasmid:124575,plasmid,0,1,0,1
CORC,gene:plasmid:146529,plasmid,0,1,0,1
CORC,gene:plasmid:24608,plasmid,0,1,0,1
CORC,gene:plasmid:24609,plasmid,0,0,1,1
CORC,gene:plasmid:24610,plasmid,0,1,0,4
CORC,gene:plasmid:93463,plasmid,0,1,0,1
CORC,gene:proph:183618,prophage,0,1,0,2
CPXAR,gene:proph:163807,prophage,0,1,0,1
CPXAR,gene:vir:2046,virus,0,1,0,1
CPXAR,gene:vir:2048,virus,0,1,0,1
CPXAR,gene:vir:2049,virus,0,1,0,1
CPXAR,gene:vir:2050,virus,0,1,0,1
CPXAR,gene:vir:5719,virus,0,1,0,2
CPXAR,gene:vir:5720,virus,0,1,0,1
CPXAR,gene:vir:5721,virus,0,1,0,1
CPXAR,gene:vir:5723,virus,0,1,0,1
CPXAR,gene:vir:5727,virus,0,1,0,1
CPXAR,gene:vir:6058,virus,0,1,0,1
CPXAR,gene:vir:6059,virus,0,1,0,1
CPXAR,gene:vir:6060,virus,0,1,0,1
CPXAR,gene:vir:6088,virus,0,1,0,1
CPXAR,pENTAS02_1__CP003028,replicon,0,1,0,1
CRP,gene:plasmid:120162,plasmid,0,0,1,2
CRP,gene:plasmid:120162,plasmid,0,0,3,1
CRP,gene:plasmid:120162,plasmid,0,1,1,1
CRP,gene:plasmid:123887,plasmid,0,0,1,1
CRP,gene:plasmid:151260,plasmid,0,0,1,1
CRP,gene:plasmid:151260,plasmid,0,1,0,1
CRP,gene:plasmid:154042,likely IS/TE,0,0,1,1
CRP,gene:plasmid:154043,likely IS/TE,0,0,1,1
CRP,gene:plasmid:21818,plasmid,0,0,1,6
CRP,gene:plasmid:21818,plasmid,0,0,3,1
CRP,gene:plasmid:21818,plasmid,0,1,0,7
CRP,gene:plasmid:21818,plasmid,0,1,1,3
CRP,gene:plasmid:85992,plasmid,0,1,0,1
CRP,gene:proph:182970,prophage,0,1,0,1
CRP,gene:vir:1321,virus,0,0,1,1
CTX,IncFIA(HI1)_1_HI1_AF250878,Inc_plasmid,0,0,1,1
CTX,IncFII_1_pKP91_CP000966,Inc_plasmid,0,1,0,1
CTX,IncHI2_1__BX664015,Inc_plasmid,0,0,3,1
CTX,gene:plasmid:110424,plasmid,0,1,0,1
CTX,gene:plasmid:117692,plasmid,0,1,0,1
CTX,gene:plasmid:117725,likely IS/TE,0,0,1,1
CTX,gene:plasmid:117744,likely IS/TE,0,1,0,1
CTX,gene:plasmid:117746,likely IS/TE,0,1,0,1
CTX,gene:plasmid:117749,likely IS/TE,0,0,1,1
CTX,gene:plasmid:117813,likely IS/TE,0,0,1,1
CTX,gene:plasmid:119712,likely IS/TE,0,1,0,1
CTX,gene:plasmid:121461,plasmid,0,1,0,2
CTX,gene:plasmid:121468,likely IS/TE,0,1,0,1
CTX,gene:plasmid:121547,plasmid,0,1,0,1
CTX,gene:plasmid:121888,likely IS/TE,0,0,1,1
CTX,gene:plasmid:123237,plasmid,0,1,0,1
CTX,gene:plasmid:123238,plasmid,0,1,0,1
CTX,gene:plasmid:123239,plasmid,0,1,0,1
CTX,gene:plasmid:136001,plasmid,0,0,3,1
CTX,gene:plasmid:136284,plasmid,0,1,0,1
CTX,gene:plasmid:142025,likely IS/TE,0,1,0,3
CTX,gene:plasmid:151265,likely IS/TE,0,1,0,1
CTX,gene:plasmid:153832,plasmid,0,0,3,1
CTX,gene:plasmid:153833,plasmid,0,0,3,1
CTX,gene:plasmid:153834,plasmid,0,0,3,1
CTX,gene:plasmid:153835,plasmid,0,0,3,1
CTX,gene:plasmid:153836,plasmid,0,0,3,1
CTX,gene:plasmid:153837,plasmid,0,0,3,1
CTX,gene:plasmid:153838,plasmid,0,0,3,1
CTX,gene:plasmid:153840,plasmid,0,0,3,1
CTX,gene:plasmid:153841,plasmid,0,0,3,1
CTX,gene:plasmid:153842,plasmid,0,0,3,1
CTX,gene:plasmid:153843,plasmid,0,0,3,1
CTX,gene:plasmid:153844,plasmid,0,0,3,1
CTX,gene:plasmid:153845,plasmid,0,0,3,1
CTX,gene:plasmid:153846,plasmid,0,0,3,1
CTX,gene:plasmid:153847,plasmid,0,0,3,1
CTX,gene:plasmid:153848,plasmid,0,0,3,1
CTX,gene:plasmid:153849,plasmid,0,0,3,1
CTX,gene:plasmid:153850,plasmid,0,0,3,1
CTX,gene:plasmid:153851,plasmid,0,0,3,1
CTX,gene:plasmid:153852,plasmid,0,0,3,1
CTX,gene:plasmid:153853,plasmid,0,0,3,1
CTX,gene:plasmid:153854,plasmid,0,0,3,1
CTX,gene:plasmid:153855,plasmid,0,0,3,1
CTX,gene:plasmid:153856,plasmid,0,0,3,1
CTX,gene:plasmid:153857,plasmid,0,0,3,1
CTX,gene:plasmid:153858,plasmid,0,0,3,1
CTX,gene:plasmid:153860,plasmid,0,0,3,1
CTX,gene:plasmid:153861,plasmid,0,0,3,1
CTX,gene:plasmid:153862,plasmid,0,0,3,1
CTX,gene:plasmid:153863,plasmid,0,0,3,1
CTX,gene:plasmid:153865,plasmid,0,0,3,1
CTX,gene:plasmid:153867,plasmid,0,0,3,1
CTX,gene:plasmid:153868,plasmid,0,0,3,1
CTX,gene:plasmid:153870,plasmid,0,0,3,1
CTX,gene:plasmid:153871,plasmid,0,0,3,1
CTX,gene:plasmid:153875,plasmid,0,0,3,1
CTX,gene:plasmid:153876,plasmid,0,0,3,1
CTX,gene:plasmid:153877,plasmid,0,0,3,1
CTX,gene:plasmid:153896,plasmid,0,0,3,1
CTX,gene:plasmid:153898,plasmid,0,0,3,1
CTX,gene:plasmid:153899,plasmid,0,0,3,1
CTX,gene:plasmid:153900,plasmid,0,0,3,1
CTX,gene:plasmid:153901,plasmid,0,0,3,1
CTX,gene:plasmid:153902,plasmid,0,0,3,1
CTX,gene:plasmid:153998,plasmid,0,0,3,1
CTX,gene:plasmid:153999,plasmid,0,0,3,1
CTX,gene:plasmid:154000,plasmid,0,0,3,1
CTX,gene:plasmid:154001,plasmid,0,0,3,1
CTX,gene:plasmid:154003,plasmid,0,0,3,1
CTX,gene:plasmid:154004,plasmid,0,0,3,1
CTX,gene:plasmid:154007,plasmid,0,0,3,1
CTX,gene:plasmid:154008,plasmid,0,0,3,1
CTX,gene:plasmid:154009,plasmid,0,0,3,1
CTX,gene:plasmid:154010,plasmid,0,0,3,1
CTX,gene:plasmid:154011,plasmid,0,0,3,1
CTX,gene:plasmid:154013,plasmid,0,0,3,1
CTX,gene:plasmid:154029,plasmid,0,0,3,1
CTX,gene:plasmid:154033,plasmid,0,0,3,1
CTX,gene:plasmid:154036,plasmid,0,0,3,1
CTX,gene:plasmid:154037,plasmid,0,0,3,1
CTX,gene:plasmid:154038,plasmid,0,0,3,1
CTX,gene:plasmid:154040,plasmid,0,0,3,1
CTX,gene:plasmid:154041,plasmid,0,0,3,1
CTX,gene:plasmid:154057,plasmid,0,0,3,1
CTX,gene:plasmid:154059,plasmid,0,0,3,1
CTX,gene:plasmid:154060,plasmid,0,0,3,1
CTX,gene:plasmid:154062,plasmid,0,0,3,1
CTX,gene:plasmid:154063,plasmid,0,1,0,1
CTX,gene:plasmid:154074,plasmid,0,0,3,1
CTX,gene:plasmid:154075,plasmid,0,0,3,1
CTX,gene:plasmid:154077,plasmid,0,0,3,1
CTX,gene:plasmid:154078,plasmid,0,0,3,1
CTX,gene:plasmid:154080,plasmid,0,0,3,1
CTX,gene:plasmid:154081,plasmid,0,0,3,1
CTX,gene:plasmid:154082,plasmid,0,0,3,1
CTX,gene:plasmid:154083,plasmid,0,0,3,1
CTX,gene:plasmid:154099,plasmid,0,0,3,1
CTX,gene:plasmid:154100,plasmid,0,0,3,1
CTX,gene:plasmid:154101,plasmid,0,0,3,1
CTX,gene:plasmid:154102,plasmid,0,0,3,1
CTX,gene:plasmid:154107,plasmid,0,0,3,1
CTX,gene:plasmid:154108,plasmid,0,0,3,1
CTX,gene:plasmid:154110,plasmid,0,0,3,1
CTX,gene:plasmid:154111,plasmid,0,0,3,1
CTX,gene:plasmid:154115,plasmid,0,0,3,1
CTX,gene:plasmid:154116,plasmid,0,0,3,1
CTX,gene:plasmid:154117,plasmid,0,0,3,1
CTX,gene:plasmid:154118,plasmid,0,0,3,1
CTX,gene:plasmid:154119,plasmid,0,0,3,1
CTX,gene:plasmid:154121,plasmid,0,0,3,1
CTX,gene:plasmid:154122,plasmid,0,0,3,1
CTX,gene:plasmid:154123,plasmid,0,0,3,1
CTX,gene:plasmid:154125,plasmid,0,0,3,1
CTX,gene:plasmid:155923,likely IS/TE,0,1,0,1
CTX,gene:plasmid:155994,likely IS/TE,0,0,1,1
CTX,gene:plasmid:155994,likely IS/TE,0,1,0,3
CTX,gene:plasmid:156035,plasmid,0,1,0,1
CTX,gene:plasmid:156047,plasmid,0,1,0,1
CTX,gene:plasmid:156052,plasmid,0,0,1,1
CTX,gene:plasmid:156052,plasmid,0,1,0,1
CTX,gene:plasmid:156128,plasmid,0,1,0,1
CTX,gene:plasmid:15709,likely IS/TE,0,0,3,1
CTX,gene:plasmid:157676,plasmid,0,1,0,1
CTX,gene:plasmid:15811,likely IS/TE,0,1,0,1
CTX,gene:plasmid:15988,plasmid,0,1,0,1
CTX,gene:plasmid:16003,likely IS/TE,0,1,0,1
CTX,gene:plasmid:19404,plasmid,0,1,0,1
CTX,gene:plasmid:19782,plasmid,0,1,0,1
CTX,gene:plasmid:24612,likely IS/TE,0,0,1,1
CTX,gene:plasmid:24613,plasmid,0,0,1,1
CTX,gene:plasmid:24642,plasmid,0,0,1,1
CTX,gene:plasmid:83613,plasmid,0,1,0,1
CTX,gene:plasmid:83661,likely IS/TE,0,0,1,1
CTX,gene:plasmid:87554,plasmid,0,1,0,1
CTX,gene:plasmid:88328,plasmid,0,1,0,1
CTX,gene:plasmid:88329,plasmid,0,1,0,1
CTX,gene:plasmid:88330,plasmid,0,1,0,1
CTX,gene:plasmid:88331,plasmid,0,1,0,1
CTX,gene:plasmid:88334,plasmid,0,1,0,1
CTX,gene:plasmid:88337,plasmid,0,1,0,1
CTX,gene:plasmid:88339,plasmid,0,1,0,1
CTX,gene:plasmid:88353,plasmid,0,1,0,1
CTX,gene:plasmid:88354,plasmid,0,1,0,1
CTX,gene:plasmid:88355,plasmid,0,1,0,1
CTX,gene:plasmid:88356,plasmid,0,1,0,1
CTX,gene:plasmid:88357,plasmid,0,1,0,1
CTX,gene:plasmid:88358,plasmid,0,1,0,1
CTX,gene:plasmid:88359,plasmid,0,1,0,1
CTX,gene:plasmid:88361,plasmid,0,1,0,1
CTX,gene:plasmid:88362,plasmid,0,1,0,1
CTX,gene:plasmid:88363,plasmid,0,1,0,1
CTX,gene:plasmid:88364,plasmid,0,1,0,1
CTX,gene:plasmid:88365,plasmid,0,1,0,1
CTX,gene:plasmid:88366,plasmid,0,1,0,1
CTX,gene:plasmid:88367,plasmid,0,1,0,1
CTX,gene:plasmid:88370,plasmid,0,1,0,1
CTX,gene:plasmid:88375,plasmid,0,1,0,1
CTX,gene:plasmid:88377,plasmid,0,1,0,1
CTX,gene:plasmid:88379,plasmid,0,1,0,2
CTX,gene:plasmid:88381,plasmid,0,1,0,1
CTX,gene:plasmid:88382,plasmid,0,1,0,2
CTX,gene:plasmid:88383,plasmid,0,1,0,2
CTX,gene:plasmid:88384,plasmid,0,1,0,2
CTX,gene:plasmid:88388,plasmid,0,1,0,2
CTX,gene:plasmid:88392,plasmid,0,1,0,1
CTX,gene:plasmid:88394,plasmid,0,1,0,1
CTX,gene:plasmid:88395,plasmid,0,1,0,1
CTX,gene:plasmid:88396,plasmid,0,1,0,1
CTX,gene:plasmid:88397,plasmid,0,1,0,2
CTX,gene:plasmid:88398,plasmid,0,1,0,2
CTX,gene:plasmid:88399,plasmid,0,1,0,1
CTX,gene:plasmid:88400,plasmid,0,1,0,1
CTX,gene:plasmid:88403,plasmid,0,1,0,1
CTX,gene:plasmid:88404,plasmid,0,1,0,1
CTX,gene:plasmid:88405,plasmid,0,1,0,1
CTX,gene:plasmid:88406,plasmid,0,1,0,1
CTX,gene:plasmid:88408,plasmid,0,1,0,2
CTX,gene:plasmid:88409,plasmid,0,1,0,1
CTX,gene:plasmid:88428,plasmid,0,1,0,1
CTX,gene:plasmid:88431,plasmid,0,0,3,1
CTX,gene:plasmid:88432,plasmid,0,0,3,1
CTX,gene:plasmid:88433,plasmid,0,0,3,1
CTX,gene:plasmid:88437,plasmid,0,1,0,1
CTX,gene:plasmid:88444,likely IS/TE,0,0,3,1
CTX,gene:plasmid:88445,likely IS/TE,0,1,0,2
CTX,gene:plasmid:88446,plasmid,0,1,0,2
CTX,gene:plasmid:88447,plasmid,0,1,0,4
CTX,gene:plasmid:88448,plasmid,0,1,0,4
CTX,gene:plasmid:88449,plasmid,0,1,0,3
CTX,gene:plasmid:88450,plasmid,0,1,0,2
CTX,gene:plasmid:88451,plasmid,0,1,0,2
CTX,gene:plasmid:88452,plasmid,0,1,0,2
CTX,gene:plasmid:88453,likely IS/TE,0,0,1,1
CTX,gene:plasmid:88453,likely IS/TE,0,1,0,3
CTX,gene:plasmid:88454,likely IS/TE,0,0,1,1
CTX,gene:plasmid:88454,likely IS/TE,0,1,0,2
CTX,gene:plasmid:88456,likely IS/TE,0,1,0,1
CTX,gene:plasmid:88457,likely IS/TE,0,1,0,1
CTX,gene:plasmid:88458,plasmid,0,1,0,1
CTX,gene:plasmid:88459,plasmid,0,1,0,1
CTX,gene:plasmid:91743,plasmid,0,1,0,1
CTX,gene:plasmid:91745,plasmid,0,1,0,1
CTX,gene:plasmid:91747,plasmid,0,1,0,2
CTX,gene:plasmid:91748,plasmid,0,1,0,1
CTX,gene:plasmid:91749,plasmid,0,1,0,2
CTX,gene:plasmid:91760,plasmid,0,0,1,1
CTX,gene:plasmid:91761,likely IS/TE,0,0,1,1
CTX,gene:plasmid:91763,plasmid,0,0,1,1
CTX,gene:plasmid:91771,plasmid,0,1,0,1
CTX,gene:plasmid:91772,plasmid,0,1,0,1
CTX,gene:plasmid:91773,plasmid,0,1,0,1
CTX,gene:plasmid:91774,plasmid,0,1,0,1
CTX,gene:plasmid:91775,plasmid,0,1,0,1
CTX,gene:plasmid:91776,plasmid,0,1,0,1
CTX,gene:plasmid:91784,plasmid,0,1,0,1
CTX,gene:plasmid:91786,plasmid,0,1,0,1
CTX,gene:plasmid:91833,plasmid,0,1,0,1
CTX,gene:plasmid:92065,plasmid,0,1,0,1
CTX,gene:plasmid:92066,plasmid,0,1,0,1
CTX,gene:plasmid:92068,plasmid,0,1,0,1
CTX,gene:plasmid:92070,plasmid,0,1,0,1
CTX,gene:plasmid:92071,plasmid,0,1,0,1
CTX,gene:plasmid:92072,plasmid,0,1,0,1
CTX,gene:plasmid:92073,plasmid,0,1,0,1
CTX,gene:plasmid:92074,plasmid,0,1,0,1
CTX,gene:plasmid:92075,plasmid,0,1,0,1
CTX,gene:plasmid:92076,plasmid,0,1,0,1
CTX,gene:plasmid:92090,plasmid,0,1,0,1
CTX,gene:plasmid:92091,plasmid,0,1,0,1
CTX,gene:plasmid:92092,plasmid,0,1,0,2
CTX,gene:plasmid:92093,plasmid,0,1,0,2
CTX,gene:plasmid:92094,plasmid,0,1,0,1
CTX,gene:plasmid:92098,plasmid,0,1,0,2
CTX,gene:plasmid:92099,plasmid,0,1,0,2
CTX,gene:plasmid:92100,plasmid,0,1,0,2
CTX,gene:plasmid:92101,plasmid,0,1,0,1
CTX,gene:plasmid:92102,plasmid,0,1,0,2
CTX,gene:plasmid:92103,plasmid,0,1,0,2
CTX,gene:plasmid:92107,plasmid,0,1,0,2
CTX,gene:plasmid:92108,plasmid,0,1,0,2
CTX,gene:plasmid:92109,plasmid,0,1,0,2
CTX,gene:plasmid:92110,plasmid,0,1,0,2
CTX,gene:plasmid:92112,plasmid,0,1,0,1
CTX,gene:plasmid:92113,plasmid,0,1,0,1
CTX,gene:plasmid:92114,plasmid,0,1,0,1
CTX,gene:plasmid:92115,plasmid,0,1,0,2
CTX,gene:plasmid:92116,plasmid,0,1,0,1
CTX,gene:plasmid:92117,plasmid,0,1,0,2
CTX,gene:plasmid:92119,plasmid,0,1,0,1
CTX,gene:plasmid:92120,plasmid,0,1,0,1
CTX,gene:plasmid:92123,plasmid,0,1,0,1
CTX,gene:plasmid:92124,plasmid,0,1,0,2
CTX,gene:plasmid:92125,plasmid,0,1,0,1
CTX,gene:plasmid:92129,plasmid,0,1,0,2
CTX,gene:plasmid:92130,plasmid,0,1,0,2
CTX,gene:plasmid:92131,plasmid,0,1,0,2
CTX,gene:plasmid:92133,plasmid,0,1,0,1
CTX,gene:plasmid:92140,plasmid,0,0,1,1
CTX,gene:plasmid:92142,likely IS/TE,0,0,1,1
CTX,gene:proph:159076,prophage,0,0,3,1
CTX,gene:proph:163802,prophage,0,0,3,1
CTX,gene:proph:163803,prophage,0,0,3,1
CTX,gene:proph:163814,prophage,0,0,3,1
CTX,gene:proph:163817,prophage,0,0,3,1
CTX,gene:proph:163818,prophage,0,0,3,1
CTX,gene:proph:163832,prophage,0,0,3,1
CTX,gene:proph:163845,prophage,0,0,3,1
CTX,gene:proph:163860,prophage,0,0,3,1
CTX,gene:proph:163909,likely IS/TE,0,1,0,1
CTX,gene:proph:172526,prophage,0,0,1,1
CTX,gene:proph:172529,prophage,0,0,1,1
CTX,gene:proph:172532,prophage,0,0,1,1
CTX,gene:proph:177446,prophage,0,0,1,1
CTX,gene:proph:177447,prophage,0,0,1,1
CTX,gene:proph:177621,prophage,0,0,3,1
CTX,gene:proph:181318,prophage,0,0,3,1
CTX,gene:proph:181321,prophage,0,0,3,1
CTX,gene:proph:181322,prophage,0,0,3,1
CTX,gene:proph:183012,prophage,0,1,0,1
CTX,gene:proph:183644,prophage,0,0,3,1
CTX,gene:proph:184574,prophage,0,0,1,1
CTX,gene:proph:184664,prophage,0,0,1,1
CTX,gene:vir:108727,virus,0,1,0,1
CTX,gene:vir:108728,virus,0,1,0,1
CTX,gene:vir:166,virus,0,0,3,1
CTX,gene:vir:2046,virus,0,0,3,1
CTX,gene:vir:2047,virus,0,0,3,1
CTX,gene:vir:2050,virus,0,0,3,1
CTX,gene:vir:2051,virus,0,0,3,1
CTX,gene:vir:5718,virus,0,0,3,1
CUID,gene:plasmid:21346,plasmid,0,0,1,1
CUID,gene:plasmid:21346,plasmid,0,0,3,1
CUID,gene:plasmid:21346,plasmid,0,1,0,3
CUSA,gene:plasmid:155923,likely IS/TE,0,1,0,2
CUSA,gene:plasmid:156042,likely IS/TE,0,1,0,2
CUSA,gene:plasmid:93495,plasmid,0,1,0,2
CUSA,gene:proph:170529,prophage,0,1,0,1
CUSA,gene:proph:170540,prophage,0,1,0,1
CUSA,gene:proph:179201,prophage,0,1,0,1
CUSA,gene:proph:179208,prophage,0,1,0,1
CUSA,gene:vir:507,virus,0,1,0,1
CUSB,gene:plasmid:133420,plasmid,0,1,0,1
CUSB,gene:plasmid:142025,likely IS/TE,0,1,0,1
CUSB,gene:plasmid:155923,likely IS/TE,0,1,0,2
CUSB,gene:plasmid:156042,likely IS/TE,0,1,0,1
CUSB,gene:plasmid:93495,plasmid,0,1,0,2
CUSC,gene:proph:183637,prophage,0,0,1,1
CUSC,gene:proph:183637,prophage,0,1,0,2
CUSR,gene:plasmid:117449,likely IS/TE,0,0,1,2
CUSR,gene:plasmid:117449,likely IS/TE,0,0,3,1
CUSR,gene:plasmid:151280,likely IS/TE,0,0,1,1
CUSR,gene:plasmid:88436,plasmid,0,0,3,1
CUSR,gene:plasmid:88437,plasmid,0,0,3,1
CUSR,gene:plasmid:93495,plasmid,0,0,1,1
CUSR,gene:proph:183637,prophage,0,0,3,1
CUTA,gene:plasmid:15768,likely IS/TE,0,1,0,1
CUTA,gene:proph:159040,prophage,0,0,3,1
CUTA,gene:proph:159043,prophage,0,0,3,1
CUTA,gene:proph:177429,prophage,0,0,3,1
CUTA,gene:proph:179486,prophage,0,0,3,1
CUTA,gene:proph:181075,prophage,0,0,3,1
CUTA,gene:proph:181080,prophage,0,0,3,1
CUTA,gene:proph:181081,prophage,0,0,3,1
CUTA,gene:proph:181082,prophage,0,0,3,1
CUTA,gene:proph:181083,prophage,0,0,3,1
CUTA,gene:proph:181084,prophage,0,0,3,1
CUTA,gene:proph:181095,prophage,0,0,3,1
CUTA,gene:proph:181113,prophage,0,0,3,1
CUTA,gene:proph:181155,prophage,0,0,3,1
CUTA,gene:proph:183549,prophage,0,0,3,1
CUTA,gene:proph:183551,prophage,0,0,3,1
CUTA,gene:proph:183635,prophage,0,0,3,1
CUTA,gene:vir:4454,virus,0,0,3,1
CUTA,gene:vir:4507,virus,0,0,3,1
CUTA,gene:vir:4515,virus,0,0,3,1
CUTA,gene:vir:4516,virus,0,0,3,1
CUTA,gene:vir:4518,virus,0,0,3,1
CUTA,gene:vir:4523,virus,0,0,3,1
CUTA,gene:vir:4525,virus,0,0,3,1
CUTA,gene:vir:4536,virus,0,0,3,1
CUTA,gene:vir:4539,virus,0,0,3,1
CUTA,gene:vir:4542,virus,0,0,3,1
CUTA,gene:vir:4546,virus,0,0,3,1
CUTA,gene:vir:4555,virus,0,0,3,1
CUTA,gene:vir:4556,virus,0,0,3,1
CUTA,gene:vir:4557,virus,0,0,3,1
CUTA,gene:vir:4558,virus,0,0,3,1
CUTA,gene:vir:4559,virus,0,0,3,1
CUTA,gene:vir:79530,virus,0,0,3,1
CUTA,gene:vir:79547,virus,0,0,3,1
CUTA,gene:vir:79551,virus,0,0,3,1
CUTA,gene:vir:79552,virus,0,0,3,1
CUTA,gene:vir:79564,virus,0,0,3,1
CUTA,gene:vir:79582,virus,0,0,3,1
CUTC,gene:plasmid:15811,likely IS/TE,0,1,0,1
CUTC,gene:plasmid:88444,likely IS/TE,0,1,0,1
CUTC,gene:proph:163858,prophage,0,0,1,1
CUTC,gene:proph:163874,prophage,0,0,3,1
CUTC,gene:proph:163885,prophage,0,0,3,1
CUTC,gene:proph:163896,prophage,0,0,3,1
CUTC,gene:proph:163918,prophage,0,0,1,1
CUTC,gene:proph:163928,prophage,0,0,1,1
CUTC,gene:proph:163928,prophage,0,0,3,1
CUTC,gene:proph:163934,prophage,0,0,1,1
CUTC,gene:proph:163935,prophage,0,0,1,1
CUTC,gene:proph:163947,prophage,0,0,1,1
CUTC,gene:proph:169106,prophage,0,0,1,1
CUTC,gene:proph:169107,prophage,0,0,1,1
CUTC,gene:proph:169109,prophage,0,0,1,1
CUTC,gene:proph:172429,prophage,0,0,1,1
CUTC,gene:proph:172441,prophage,0,0,1,1
CUTC,gene:proph:172443,prophage,0,0,1,1
CUTC,gene:proph:172550,prophage,0,0,1,1
CUTC,gene:proph:172557,prophage,0,0,1,1
CUTC,gene:proph:173951,prophage,0,0,1,1
CUTC,gene:proph:176709,prophage,0,0,1,1
CUTC,gene:proph:176722,prophage,0,0,1,1
CUTC,gene:proph:176723,prophage,0,0,1,1
CUTC,gene:proph:176724,prophage,0,0,1,1
CUTC,gene:proph:176727,prophage,0,0,1,1
CUTC,gene:proph:176732,prophage,0,0,1,1
CUTC,gene:proph:176799,prophage,0,0,1,1
CUTC,gene:proph:176800,prophage,0,0,1,1
CUTC,gene:proph:176804,prophage,0,0,1,1
CUTC,gene:proph:176810,prophage,0,0,1,1
CUTC,gene:proph:176811,prophage,0,0,1,1
CUTC,gene:proph:176814,prophage,0,0,1,1
CUTC,gene:proph:177482,prophage,0,0,1,1
CUTC,gene:proph:177484,prophage,0,0,1,1
CUTC,gene:proph:177498,prophage,0,0,1,1
CUTC,gene:proph:177500,prophage,0,0,1,1
CUTC,gene:proph:177584,prophage,0,0,1,1
CUTC,gene:proph:179244,prophage,0,0,1,1
CUTC,gene:proph:179440,prophage,0,0,1,1
CUTC,gene:proph:181134,prophage,0,0,1,1
CUTC,gene:proph:181136,prophage,0,0,1,1
CUTC,gene:proph:181137,prophage,0,0,1,1
CUTC,gene:proph:181145,prophage,0,0,1,1
CUTC,gene:proph:181296,prophage,0,0,1,1
CUTC,gene:proph:182918,prophage,0,0,1,1
CUTC,gene:proph:183581,prophage,0,0,1,1
CUTC,gene:proph:183581,prophage,0,0,3,2
CUTC,gene:proph:183581,prophage,0,1,0,1
CUTC,gene:vir:108417,virus,0,0,1,1
CUTC,gene:vir:108421,virus,0,0,1,1
CUTC,gene:vir:1321,virus,0,0,1,1
CUTC,gene:vir:79536,virus,0,0,1,1
DFRA,gene:plasmid:158595,plasmid,0,0,3,1
DFRA,gene:plasmid:19639,plasmid,0,0,3,1
DFRA,gene:plasmid:87421,plasmid,0,0,3,2
DFRE,gene:proph:183651,prophage,0,1,0,1
DFRE,gene:proph:183652,prophage,0,1,0,1
DFRE,gene:proph:183653,prophage,0,1,0,1
DFRE,gene:proph:183654,prophage,0,1,0,1
DFRE,gene:proph:183655,prophage,0,1,0,1
DFRE,gene:proph:183656,prophage,0,1,0,1
DFRE,gene:proph:183657,prophage,0,1,0,1
DFRE,gene:proph:183658,prophage,0,1,0,1
DFRE,gene:proph:183659,prophage,0,1,0,1
DFRE,gene:proph:183660,prophage,0,1,0,1
DFRE,gene:proph:183661,prophage,0,1,0,1
DFRE,gene:proph:183662,prophage,0,1,0,1
DFRE,gene:proph:183663,prophage,0,1,0,1
DFRE,gene:proph:183664,prophage,0,1,0,1
DFRE,gene:proph:183665,prophage,0,1,0,1
DFRE,gene:proph:183666,prophage,0,1,0,1
DFRE,gene:proph:183667,prophage,0,1,0,1
DFRE,gene:proph:183668,prophage,0,1,0,1
DFRE,gene:proph:183779,prophage,0,1,0,1
DHA,gene:plasmid:158838,plasmid,0,0,1,1
DHA,gene:plasmid:158860,plasmid,0,0,1,1
DHA,gene:plasmid:87420,plasmid,0,0,1,1
DHA,gene:plasmid:87421,plasmid,0,0,1,1
